Date;Product_Category;Extraction_Time
25.05.2018 08:04;Coffee;16.78
25.05.2018 07:50;Tea;0
25.05.2018 07:50;Tea;0
25.05.2018 07:44;Coffee;20.05
25.05.2018 07:41;Espresso;17.53
25.05.2018 07:29;Ristretto;7.41
25.05.2018 07:25;Espresso;24.08
25.05.2018 07:24;Tea;0
25.05.2018 07:24;Tea;0
25.05.2018 07:21;Espresso;17.01
25.05.2018 07:21;Espresso;10.74
25.05.2018 07:11;Tea;0
25.05.2018 07:10;Tea;0
25.05.2018 07:10;Coffee;18.66
25.05.2018 07:08;Espresso;18.7
25.05.2018 07:06;Espresso;23.22
25.05.2018 07:06;Espresso;13.63
25.05.2018 07:01;Coffee;20.75
25.05.2018 06:55;Espresso;16.66
25.05.2018 06:54;Espresso;12.4
25.05.2018 06:51;Espresso;17.73
25.05.2018 06:49;Tea;0
25.05.2018 06:49;Espresso;17.98
25.05.2018 06:48;Espresso;20.25
25.05.2018 06:46;Coffee;0
25.05.2018 06:45;Cappuccino (Time Optimized);9.12
25.05.2018 06:36;Tea;0
25.05.2018 06:36;Milk Coffee (Time Optimized);14.55
25.05.2018 06:34;Espresso;18.34
25.05.2018 06:26;Tea;0
25.05.2018 06:26;Espresso;19.66
25.05.2018 06:23;Espresso;12.3
25.05.2018 06:23;Latte Macchiato;0
25.05.2018 06:18;Coffee;22.39
25.05.2018 06:18;Coffee;16.66
25.05.2018 06:13;Coffee;0
25.05.2018 06:12;Coffee;20.55
25.05.2018 06:07;Coffee;17.76
25.05.2018 06:01;Coffee;20.13
25.05.2018 06:00;Coffee;16.36
25.05.2018 05:53;Coffee;23.83
24.05.2018 18:24;Espresso;16.91
24.05.2018 15:29;_CoffeeAndMilkCleaning;0
24.05.2018 14:58;Cappuccino (Time Optimized);11.15
24.05.2018 14:57;Espresso;15.1
24.05.2018 14:56;Milk Coffee (Time Optimized);12.21
24.05.2018 14:52;Ristretto;10.07
24.05.2018 14:52;Coffee;17.71
24.05.2018 14:50;Coffee;0
24.05.2018 14:49;Espresso Macchiato;11.28
24.05.2018 14:44;Espresso;17.98
24.05.2018 14:41;Tea;0
24.05.2018 14:41;Tea;0
24.05.2018 14:38;Cappuccino (Time Optimized);11.1
24.05.2018 14:21;Coffee;0
24.05.2018 14:20;Espresso;20.08
24.05.2018 14:06;Espresso;10.74
24.05.2018 14:03;Coffee;15.86
24.05.2018 13:08;Espresso;0
24.05.2018 13:08;Espresso;11.43
24.05.2018 12:52;Coffee;23.15
24.05.2018 12:43;Ristretto;6.25
24.05.2018 12:42;Espresso;12.37
24.05.2018 12:35;Espresso;11.92
24.05.2018 12:34;Espresso;15.64
24.05.2018 12:28;Espresso;20.83
24.05.2018 12:27;Espresso;18.5
24.05.2018 12:26;Espresso;10.32
24.05.2018 12:23;Tea;0
24.05.2018 12:23;Tea;0
24.05.2018 12:23;Espresso;18.56
24.05.2018 12:22;Coffee;18.81
24.05.2018 12:13;Espresso;9.95
24.05.2018 12:11;Milk Coffee (Time Optimized);14.74
24.05.2018 12:11;Espresso;13.07
24.05.2018 12:10;Espresso;20.94
24.05.2018 12:09;Espresso;20.83
24.05.2018 12:08;Coffee;0
24.05.2018 12:08;Cappuccino (Time Optimized);9.76
24.05.2018 12:04;Espresso;15.07
24.05.2018 12:01;Tea;0
24.05.2018 12:01;Tea;0
24.05.2018 11:15;Espresso;21.22
24.05.2018 11:14;Espresso;18.38
24.05.2018 11:13;Coffee;19.31
24.05.2018 10:10;Cappuccino (Time Optimized);11.77
24.05.2018 09:50;Espresso;0
24.05.2018 09:50;Espresso;14.76
24.05.2018 09:39;Tea;0
24.05.2018 09:38;Tea;0
24.05.2018 09:22;Espresso;14.4
24.05.2018 09:22;Ristretto;7.38
24.05.2018 09:21;Espresso;10.2
24.05.2018 09:19;Coffee;23.04
24.05.2018 09:18;Espresso;17.02
24.05.2018 09:18;Espresso;0
24.05.2018 09:17;White Americano;15.14
24.05.2018 09:16;Espresso;18.75
24.05.2018 09:13;Espresso;27.03
24.05.2018 09:13;Espresso;12.02
24.05.2018 09:12;Coffee;17.26
24.05.2018 09:11;Latte Macchiato;10.84
24.05.2018 09:09;Espresso;19.06
24.05.2018 09:08;Coffee;0
24.05.2018 09:07;Latte Macchiato;12.18
24.05.2018 09:06;Coffee;28.1
24.05.2018 09:04;Espresso;23.5
24.05.2018 09:04;Cappuccino (Time Optimized);13.81
24.05.2018 09:03;Espresso;20.83
24.05.2018 09:02;Espresso;14.08
24.05.2018 09:01;Coffee;20.31
24.05.2018 09:00;Espresso;21.05
24.05.2018 08:59;Coffee;19.88
24.05.2018 08:46;Coffee;0
24.05.2018 08:40;Cappuccino (Time Optimized);10.71
24.05.2018 08:25;Cappuccino (Time Optimized);11.38
24.05.2018 08:19;Espresso;16.62
24.05.2018 08:18;Cappuccino (Time Optimized);13.71
24.05.2018 08:14;Coffee;0
24.05.2018 08:13;Tea;0
24.05.2018 08:13;Tea;0
24.05.2018 08:07;Coffee;19.23
24.05.2018 08:05;Latte Macchiato;10.14
24.05.2018 07:53;Espresso;15.12
24.05.2018 07:48;Cappuccino (Time Optimized);10.45
24.05.2018 07:41;White Americano;15.3
24.05.2018 07:40;Cappuccino (Time Optimized);9.77
24.05.2018 07:23;Tea;0
24.05.2018 07:22;Tea;0
24.05.2018 07:16;Espresso;11.06
24.05.2018 07:14;Coffee;20.61
24.05.2018 07:13;Espresso;8.89
24.05.2018 07:10;Espresso;15.73
24.05.2018 07:08;Coffee;0
24.05.2018 07:07;Espresso;11.37
24.05.2018 07:07;Tea;0
24.05.2018 07:07;Tea;0
24.05.2018 07:06;Tea;0
24.05.2018 07:04;Tea;0
24.05.2018 07:04;Tea;0
24.05.2018 07:03;Espresso;16.88
24.05.2018 07:02;Espresso;13.52
24.05.2018 07:01;Espresso;13.63
24.05.2018 07:00;Espresso;14.5
24.05.2018 06:59;Espresso;0
24.05.2018 06:56;Espresso;13.56
24.05.2018 06:52;Cappuccino (Time Optimized);11.38
24.05.2018 06:52;Coffee;0
24.05.2018 06:47;Espresso;0
24.05.2018 06:46;Tea;0
24.05.2018 06:46;Tea;0
24.05.2018 06:46;Cappuccino (Time Optimized);10.5
24.05.2018 06:37;Cappuccino (Time Optimized);10.78
24.05.2018 06:36;Milk Coffee (Time Optimized);14.4
24.05.2018 06:35;Tea;0
24.05.2018 06:33;Espresso;9.95
24.05.2018 06:31;Coffee;26.08
24.05.2018 06:30;Cappuccino (Time Optimized);9.58
24.05.2018 06:28;Milk Coffee (Time Optimized);0
24.05.2018 06:27;Espresso;10.83
24.05.2018 06:25;Coffee;22.81
24.05.2018 06:24;Tea;0
24.05.2018 06:24;Espresso;19.19
24.05.2018 06:12;Coffee;22.27
24.05.2018 06:05;Coffee;21.95
24.05.2018 06:03;Cappuccino (Time Optimized);10.86
24.05.2018 05:58;Coffee;18.87
24.05.2018 05:57;Coffee;20.24
24.05.2018 05:52;Coffee;20.54
23.05.2018 17:04;Cappuccino (Time Optimized);11.15
23.05.2018 15:52;Cappuccino (Time Optimized);18.13
23.05.2018 15:52;Espresso;31.65
23.05.2018 15:51;Espresso;0
23.05.2018 15:50;Coffee;20.71
23.05.2018 15:49;Espresso;17.01
23.05.2018 15:30;_CoffeeAndMilkCleaning;0
23.05.2018 15:00;Cappuccino (Time Optimized);10.41
23.05.2018 14:57;Espresso;15.01
23.05.2018 14:48;Coffee;26.09
23.05.2018 14:47;Espresso;16.59
23.05.2018 14:11;Espresso;15.76
23.05.2018 13:45;Espresso;11.73
23.05.2018 13:44;Espresso;10.46
23.05.2018 13:31;White Americano;12.92
23.05.2018 13:04;Espresso;0
23.05.2018 12:56;Cappuccino (Time Optimized);14.71
23.05.2018 12:55;Coffee;21.74
23.05.2018 12:55;Coffee;27.47
23.05.2018 12:52;Ristretto;10.79
23.05.2018 12:51;Espresso;16.61
23.05.2018 12:45;Cappuccino (Time Optimized);9.59
23.05.2018 12:36;Espresso;19.26
23.05.2018 12:36;Espresso;11.07
23.05.2018 12:29;Espresso;13.24
23.05.2018 12:26;Espresso;19.04
23.05.2018 12:25;Espresso;9.64
23.05.2018 12:21;Espresso;12.93
23.05.2018 12:18;Espresso;0
23.05.2018 12:15;Espresso;19.78
23.05.2018 12:14;Espresso;13.58
23.05.2018 12:13;Espresso;11.62
23.05.2018 12:12;Espresso;0
23.05.2018 12:11;Coffee;33.16
23.05.2018 12:09;Espresso;26.44
23.05.2018 12:08;Espresso;21.56
23.05.2018 12:07;Espresso;17.53
23.05.2018 12:05;Espresso;21.41
23.05.2018 12:05;Ristretto;8.63
23.05.2018 11:52;Tea;0
23.05.2018 11:52;Tea;0
23.05.2018 11:39;Espresso;12.35
23.05.2018 11:37;Espresso;18.24
23.05.2018 11:17;Espresso;20.39
23.05.2018 11:15;Cappuccino (Time Optimized);11.82
23.05.2018 11:03;Espresso;0
23.05.2018 11:02;Espresso;13.27
23.05.2018 10:53;White Americano;14.06
23.05.2018 10:52;Ristretto;5.33
23.05.2018 10:43;Coffee;22.51
23.05.2018 10:41;Cappuccino (Time Optimized);12.92
23.05.2018 10:27;Cappuccino (Time Optimized);8.24
23.05.2018 10:18;Tea;0
23.05.2018 10:18;Espresso;19.37
23.05.2018 10:17;Espresso;18.14
23.05.2018 09:58;Espresso;15.58
23.05.2018 09:49;Espresso;14.2
23.05.2018 09:31;Espresso;18.57
23.05.2018 09:30;Cappuccino (Time Optimized);11.16
23.05.2018 09:24;Tea;0
23.05.2018 09:24;Tea;0
23.05.2018 09:19;Espresso;0
23.05.2018 09:18;Coffee;25.58
23.05.2018 09:15;Espresso;18.39
23.05.2018 09:14;Espresso;12.98
23.05.2018 09:13;Tea;0
23.05.2018 09:12;Espresso;15.08
23.05.2018 09:11;Espresso;19.05
23.05.2018 09:11;Espresso;18.51
23.05.2018 09:10;Coffee;26.5
23.05.2018 09:09;Espresso;0
23.05.2018 09:08;Espresso;11.97
23.05.2018 09:06;Latte Macchiato;13.05
23.05.2018 09:05;Cappuccino (Time Optimized);15.64
23.05.2018 09:04;Latte Macchiato;14.06
23.05.2018 09:03;Coffee;27.03
23.05.2018 09:02;Espresso;13.13
23.05.2018 09:02;Coffee;23.2
23.05.2018 09:01;Espresso;15.21
23.05.2018 08:58;Coffee;24.33
23.05.2018 08:50;Cappuccino (Time Optimized);10.6
23.05.2018 08:43;Coffee;20.92
23.05.2018 08:42;Coffee;26.31
23.05.2018 08:01;Espresso;26.12
23.05.2018 08:00;Espresso Macchiato;9.12
23.05.2018 07:52;Espresso;14.44
23.05.2018 07:29;Espresso;0
23.05.2018 07:27;Espresso;20.43
23.05.2018 07:25;Espresso;14.45
23.05.2018 07:16;Tea;0
23.05.2018 07:16;Tea;0
23.05.2018 07:15;Tea;0
23.05.2018 07:15;Tea;0
23.05.2018 07:10;Espresso;20.45
23.05.2018 07:09;Espresso;12.76
23.05.2018 07:08;Tea;0
23.05.2018 07:08;Tea;0
23.05.2018 07:03;Cappuccino (Time Optimized);13.87
23.05.2018 07:03;Coffee;22.91
23.05.2018 07:01;Espresso;19.65
23.05.2018 06:48;Coffee;25.26
23.05.2018 06:47;Espresso;12.99
23.05.2018 06:43;Cappuccino (Time Optimized);12.36
23.05.2018 06:40;Espresso;11.07
23.05.2018 06:38;Milk Coffee (Time Optimized);0
23.05.2018 06:37;Tea;0
23.05.2018 06:37;Espresso;0
23.05.2018 06:36;Cappuccino (Time Optimized);13.41
23.05.2018 06:35;Espresso;10.55
23.05.2018 06:33;Coffee;22.96
23.05.2018 06:33;Coffee;21.84
23.05.2018 06:24;Tea;0
23.05.2018 06:24;Espresso;19.02
23.05.2018 06:18;Coffee;0
23.05.2018 06:15;Espresso;17.01
23.05.2018 05:57;Coffee;22.86
23.05.2018 05:01;Espresso;19.67
23.05.2018 05:00;Coffee;21.86
22.05.2018 17:11;Ristretto;8.35
22.05.2018 16:09;Espresso;20.85
22.05.2018 15:56;Espresso;10.99
22.05.2018 15:37;_CoffeeAndMilkCleaning;0
22.05.2018 14:58;Cappuccino (Time Optimized);10.24
22.05.2018 14:56;Cappuccino (Time Optimized);11.26
22.05.2018 14:53;Espresso;22.37
22.05.2018 14:52;Coffee;0
22.05.2018 14:52;Ristretto;9.9
22.05.2018 14:51;Espresso;19.43
22.05.2018 14:51;Espresso Macchiato;13.11
22.05.2018 14:50;Espresso;12.82
22.05.2018 14:49;Espresso;10.4
22.05.2018 14:48;Coffee;24.11
22.05.2018 14:46;Coffee;17.2
22.05.2018 14:36;Espresso;15.94
22.05.2018 14:35;White Americano;12.79
22.05.2018 14:03;Milk Coffee (Time Optimized);15.38
22.05.2018 12:56;Espresso;17.1
22.05.2018 12:54;Espresso;21.93
22.05.2018 12:52;Espresso;17.87
22.05.2018 12:40;Coffee;27.32
22.05.2018 12:28;Espresso;17.54
22.05.2018 12:24;Espresso;12.61
22.05.2018 12:23;Espresso;16.31
22.05.2018 12:22;Espresso;12.26
22.05.2018 12:14;Espresso;11.42
22.05.2018 12:13;Espresso;12.66
22.05.2018 12:10;Ristretto;9.5
22.05.2018 12:10;Espresso;19.71
22.05.2018 12:09;Espresso;18.34
22.05.2018 12:06;Espresso;0
22.05.2018 12:05;Espresso;20.62
22.05.2018 12:04;Espresso;10.17
22.05.2018 11:56;Espresso;13.75
22.05.2018 11:55;Ristretto;8.49
22.05.2018 11:27;Cappuccino (Time Optimized);10.66
22.05.2018 11:23;Espresso;20.09
22.05.2018 11:17;Espresso;20.58
22.05.2018 11:16;Espresso;11.89
22.05.2018 11:02;Tea;0
22.05.2018 11:02;Tea;0
22.05.2018 10:55;Espresso;10.94
22.05.2018 10:35;Coffee;35.39
22.05.2018 10:33;Espresso;23.57
22.05.2018 10:32;Cappuccino (Time Optimized);13.49
22.05.2018 10:17;Espresso;18.07
22.05.2018 10:15;Espresso;19.22
22.05.2018 10:11;Espresso;19.53
22.05.2018 10:10;Cappuccino (Time Optimized);11.85
22.05.2018 10:08;Tea;0
22.05.2018 10:08;Tea;0
22.05.2018 09:59;Cappuccino (Time Optimized);9.96
22.05.2018 09:56;Cappuccino (Time Optimized);12.54
22.05.2018 09:21;Espresso;10.88
22.05.2018 09:18;Coffee;0
22.05.2018 09:17;Coffee;32.98
22.05.2018 09:16;Cappuccino (Time Optimized);9.64
22.05.2018 09:12;Tea;0
22.05.2018 09:12;Tea;0
22.05.2018 09:11;Cappuccino (Time Optimized);12.89
22.05.2018 09:10;Espresso;20.64
22.05.2018 09:09;Latte Macchiato;13.11
22.05.2018 09:08;Espresso;14.5
22.05.2018 09:07;White Americano;18.14
22.05.2018 09:06;Espresso;18.96
22.05.2018 09:06;Espresso;22.24
22.05.2018 09:05;Espresso;22.54
22.05.2018 09:04;Coffee;29.22
22.05.2018 09:04;Espresso;18.65
22.05.2018 09:03;Espresso;21.5
22.05.2018 09:02;Latte Macchiato;12.53
22.05.2018 09:01;Espresso;0
22.05.2018 09:01;Ristretto;8.21
22.05.2018 08:58;Espresso;10.79
22.05.2018 08:56;Coffee;20.46
22.05.2018 08:54;Milk Coffee (Time Optimized);12.74
22.05.2018 08:47;Latte Macchiato;9.75
22.05.2018 08:38;Cappuccino (Time Optimized);11.92
22.05.2018 08:36;Espresso;15.95
22.05.2018 08:32;Coffee;21.33
22.05.2018 08:31;Coffee;26.03
22.05.2018 08:00;Coffee;0
22.05.2018 07:58;Espresso;13.58
22.05.2018 07:58;Tea;0
22.05.2018 07:57;Tea;0
22.05.2018 07:48;Cappuccino (Time Optimized);9.25
22.05.2018 07:43;Espresso;16.93
22.05.2018 07:42;Tea;0
22.05.2018 07:42;Tea;0
22.05.2018 07:36;Cappuccino (Time Optimized);11.54
22.05.2018 07:30;Tea;0
22.05.2018 07:30;Tea;0
22.05.2018 07:21;Espresso;21.89
22.05.2018 07:20;Cappuccino (Time Optimized);17.11
22.05.2018 07:15;Espresso;0
22.05.2018 07:14;Cappuccino (Time Optimized);13.87
22.05.2018 07:10;Milk Coffee (Time Optimized);0
22.05.2018 07:09;Tea;0
22.05.2018 07:08;Tea;0
22.05.2018 07:08;Espresso;23.83
22.05.2018 07:07;Espresso;12.28
22.05.2018 07:06;Coffee;29.62
22.05.2018 07:05;Espresso;25.57
22.05.2018 07:04;Espresso;20.27
22.05.2018 07:04;Coffee;29.79
22.05.2018 07:01;Cappuccino (Time Optimized);11.1
22.05.2018 06:55;Espresso;0
22.05.2018 06:54;Espresso;17.94
22.05.2018 06:53;Espresso;23.06
22.05.2018 06:52;Espresso;25.73
22.05.2018 06:47;Espresso;0
22.05.2018 06:44;Espresso;22.87
22.05.2018 06:39;Tea;0
22.05.2018 06:38;Milk Coffee (Time Optimized);14.53
22.05.2018 06:36;Coffee;31.02
22.05.2018 06:35;Espresso;20.62
22.05.2018 06:30;Cappuccino (Time Optimized);16.22
22.05.2018 06:29;Tea;0
22.05.2018 06:29;Espresso;35.91
22.05.2018 06:23;Coffee;27.87
22.05.2018 06:22;Coffee;26.53
22.05.2018 06:15;Coffee;0
22.05.2018 06:14;Coffee;27.33
22.05.2018 06:14;Coffee;53.34
22.05.2018 06:11;Coffee;15.08
18.05.2018 15:29;_CoffeeAndMilkCleaning;0
18.05.2018 15:03;Coffee;0
18.05.2018 15:02;Coffee;19.67
18.05.2018 15:01;Cappuccino (Time Optimized);0
18.05.2018 15:01;Coffee;0
18.05.2018 15:00;Espresso;0
18.05.2018 14:58;Cappuccino (Time Optimized);4.37
18.05.2018 14:57;Cappuccino (Time Optimized);0
18.05.2018 14:56;Espresso;0
18.05.2018 14:55;Espresso;8.3
18.05.2018 14:54;Coffee;18.69
18.05.2018 14:52;Espresso;9.94
18.05.2018 14:47;Milk Coffee (Time Optimized);0
18.05.2018 14:43;Espresso;13.51
18.05.2018 14:05;Espresso;8.92
18.05.2018 13:23;Espresso;13.53
18.05.2018 13:02;Espresso;16.54
18.05.2018 13:02;Espresso;14.24
18.05.2018 13:00;Espresso;17.14
18.05.2018 12:45;Espresso;15.99
18.05.2018 12:44;Espresso;0
18.05.2018 12:28;Espresso;11.37
18.05.2018 12:27;Cappuccino (Time Optimized);9.79
18.05.2018 12:20;Espresso;18.9
18.05.2018 12:08;Espresso;0
18.05.2018 12:07;Espresso;12.7
18.05.2018 12:06;Espresso;16.7
18.05.2018 12:05;Espresso;21.28
18.05.2018 12:04;Ristretto;10.67
18.05.2018 12:04;Espresso;15.97
18.05.2018 12:03;Espresso;20.81
18.05.2018 12:02;Coffee;24.08
18.05.2018 11:49;Tea;0
18.05.2018 11:49;Tea;0
18.05.2018 11:36;Espresso;15.89
18.05.2018 11:31;Espresso;15.9
18.05.2018 11:18;Espresso;17.17
18.05.2018 10:48;Tea;0
18.05.2018 10:47;Tea;0
18.05.2018 10:47;Espresso;12
18.05.2018 10:39;Tea;0
18.05.2018 10:39;Tea;0
18.05.2018 10:26;Espresso;0
18.05.2018 10:26;Espresso;15.16
18.05.2018 10:19;Coffee;22.52
18.05.2018 10:06;Espresso;11.79
18.05.2018 09:59;Espresso;17.32
18.05.2018 09:58;Espresso;0
18.05.2018 09:50;Cappuccino (Time Optimized);10.07
18.05.2018 09:28;Milk Coffee (Time Optimized);13.89
18.05.2018 09:25;Espresso;21.31
18.05.2018 09:23;Espresso;14.2
18.05.2018 09:23;Espresso;15.98
18.05.2018 09:20;Espresso;0
18.05.2018 09:19;Cappuccino (Time Optimized);11.76
18.05.2018 09:18;Espresso;20.91
18.05.2018 09:18;Espresso;0
18.05.2018 09:16;Espresso;12.28
18.05.2018 09:14;Espresso;15.41
18.05.2018 09:11;Coffee;0
18.05.2018 09:10;Espresso;22.54
18.05.2018 09:09;Espresso;21.14
18.05.2018 09:09;Espresso;29.06
18.05.2018 09:08;Cappuccino (Time Optimized);13.74
18.05.2018 09:07;Cappuccino (Time Optimized);13.63
18.05.2018 09:06;Cappuccino (Time Optimized);12.05
18.05.2018 09:05;Espresso;14.44
18.05.2018 09:04;Espresso Macchiato;14.36
18.05.2018 09:03;Espresso;0
18.05.2018 09:02;Coffee;19.16
18.05.2018 09:02;Espresso;0
18.05.2018 09:01;Latte Macchiato;9.64
18.05.2018 09:00;Coffee;27.97
18.05.2018 08:49;Ristretto;10.36
18.05.2018 08:48;Espresso;19.02
18.05.2018 08:42;Cappuccino (Time Optimized);13.21
18.05.2018 08:27;Tea;0
18.05.2018 08:26;Espresso;20.76
18.05.2018 08:26;Espresso;15.84
18.05.2018 08:17;Espresso;12.41
18.05.2018 07:58;Espresso;12.91
18.05.2018 07:46;Cappuccino (Time Optimized);9.02
18.05.2018 07:41;Tea;0
18.05.2018 07:41;Tea;0
18.05.2018 07:27;Espresso;0
18.05.2018 07:26;Ristretto;0
18.05.2018 07:26;Espresso;9.76
18.05.2018 07:22;Espresso;15.51
18.05.2018 07:21;Espresso;19.67
18.05.2018 07:20;Espresso;23.1
18.05.2018 07:19;Espresso;13.68
18.05.2018 07:10;Tea;0
18.05.2018 07:10;Tea;0
18.05.2018 07:10;Espresso;10.97
18.05.2018 07:08;Coffee;27.96
18.05.2018 07:07;Espresso;22.8
18.05.2018 07:06;Tea;0
18.05.2018 07:06;Espresso;15.42
18.05.2018 07:05;Espresso;18.13
18.05.2018 07:04;Espresso;12.69
18.05.2018 06:57;Coffee;20.55
18.05.2018 06:54;Espresso;16.91
18.05.2018 06:49;Tea;0
18.05.2018 06:49;Tea;0
18.05.2018 06:49;Coffee;0
18.05.2018 06:45;Espresso;20.8
18.05.2018 06:39;Milk Coffee (Time Optimized);15.24
18.05.2018 06:38;Milk Coffee (Time Optimized);0
18.05.2018 06:38;Tea;0
18.05.2018 06:23;Tea;0
18.05.2018 06:23;Espresso;18
18.05.2018 06:20;Coffee;25.15
18.05.2018 06:14;Ristretto;0
17.05.2018 16:39;Espresso;16.61
17.05.2018 15:58;Espresso;12.54
17.05.2018 15:31;_CoffeeAndMilkCleaning;0
17.05.2018 15:03;Tea;0
17.05.2018 14:58;Ristretto;7.59
17.05.2018 14:54;White Americano;13.04
17.05.2018 14:52;Coffee;32.12
17.05.2018 14:51;Ristretto;9.43
17.05.2018 14:51;Espresso;24.38
17.05.2018 14:50;Espresso;20.34
17.05.2018 14:49;Cappuccino (Time Optimized);12.25
17.05.2018 14:48;Espresso;20.03
17.05.2018 14:47;Coffee;36.65
17.05.2018 14:46;Tea;0
17.05.2018 14:44;Tea;0
17.05.2018 14:44;Tea;0
17.05.2018 14:43;Tea;0
17.05.2018 14:42;Tea;0
17.05.2018 14:41;Tea;0
17.05.2018 14:41;Espresso;15.3
17.05.2018 14:05;Espresso;14.7
17.05.2018 14:04;Espresso;13.93
17.05.2018 14:04;Espresso;14.03
17.05.2018 14:03;Espresso;15.1
17.05.2018 14:01;Espresso;12.6
17.05.2018 14:01;Espresso;12.85
17.05.2018 13:58;Cappuccino (Time Optimized);14.25
17.05.2018 13:58;Espresso;16.63
17.05.2018 13:57;Espresso;13.76
17.05.2018 13:56;Latte Macchiato;10.31
17.05.2018 13:55;Espresso;15.26
17.05.2018 13:27;Espresso Macchiato;9.07
17.05.2018 13:01;Espresso;16.92
17.05.2018 12:59;Espresso;15.94
17.05.2018 12:50;Tea;0
17.05.2018 12:49;Espresso Macchiato;10.96
17.05.2018 12:47;Espresso;15.83
17.05.2018 12:45;Tea;0
17.05.2018 12:39;Espresso;10.65
17.05.2018 12:36;Ristretto;8.91
17.05.2018 12:16;Espresso;16.82
17.05.2018 12:14;Espresso;18.66
17.05.2018 12:13;Cappuccino (Time Optimized);11.59
17.05.2018 12:08;Espresso;16.85
17.05.2018 12:08;Cappuccino (Time Optimized);12.15
17.05.2018 12:06;Espresso;25.03
17.05.2018 12:05;Espresso;19.31
17.05.2018 12:04;Espresso;20.58
17.05.2018 12:02;Espresso;0
17.05.2018 11:38;Espresso;13.86
17.05.2018 11:36;Espresso;19.49
17.05.2018 11:24;Cappuccino (Time Optimized);12.07
17.05.2018 11:07;Espresso;18.66
17.05.2018 11:05;Espresso;0
17.05.2018 11:04;Espresso;18.8
17.05.2018 10:33;Espresso;17.72
17.05.2018 10:21;Tea;0
17.05.2018 10:21;Espresso;9.89
17.05.2018 10:17;Cappuccino (Time Optimized);11.7
17.05.2018 10:16;Cappuccino (Time Optimized);10.82
17.05.2018 09:25;Espresso;15.55
17.05.2018 09:23;Cappuccino (Time Optimized);11.07
17.05.2018 09:20;Espresso;12.86
17.05.2018 09:18;Cappuccino (Time Optimized);13.12
17.05.2018 09:17;Espresso;17.88
17.05.2018 09:16;Coffee;19.43
17.05.2018 09:15;Espresso;18.19
17.05.2018 09:11;Coffee;23.5
17.05.2018 09:10;Espresso;21.38
17.05.2018 09:07;White Americano;13.84
17.05.2018 09:06;Ristretto;12.39
17.05.2018 09:05;Cappuccino (Time Optimized);0
17.05.2018 09:05;Espresso;19.57
17.05.2018 09:03;Espresso;24.1
17.05.2018 09:03;Espresso;20.74
17.05.2018 09:00;Coffee;20.86
17.05.2018 09:00;Coffee;15.06
17.05.2018 08:57;Coffee;26.74
17.05.2018 08:39;Cappuccino (Time Optimized);12.69
17.05.2018 08:32;Espresso;0
17.05.2018 08:20;Ristretto;10.69
17.05.2018 08:20;Espresso;12.61
17.05.2018 08:14;Cappuccino (Time Optimized);15.71
17.05.2018 08:13;Tea;0
17.05.2018 08:13;Espresso;24.59
17.05.2018 08:12;Espresso;19.37
17.05.2018 07:41;Espresso;14.15
17.05.2018 07:29;Ristretto;7.09
17.05.2018 07:26;Espresso;12.95
17.05.2018 07:19;Cappuccino (Time Optimized);10.35
17.05.2018 07:15;Cappuccino (Time Optimized);11.62
17.05.2018 07:13;Espresso;19.55
17.05.2018 07:09;Coffee;23.16
17.05.2018 07:08;Coffee;25.89
17.05.2018 07:06;Tea;0
17.05.2018 07:05;Tea;0
17.05.2018 07:04;Espresso;16.42
17.05.2018 07:02;Espresso;0
17.05.2018 07:02;Cappuccino (Time Optimized);11.41
17.05.2018 06:59;Cappuccino (Time Optimized);11.6
17.05.2018 06:57;Cappuccino (Time Optimized);13.84
17.05.2018 06:52;Espresso;14.25
17.05.2018 06:48;Cappuccino (Time Optimized);11.6
17.05.2018 06:47;Tea;0
17.05.2018 06:47;Tea;0
17.05.2018 06:46;Coffee;0
17.05.2018 06:46;Espresso;19.26
17.05.2018 06:44;Tea;0
17.05.2018 06:44;Tea;0
17.05.2018 06:44;Tea;0
17.05.2018 06:42;Tea;0
17.05.2018 06:42;Milk Coffee (Time Optimized);16.4
17.05.2018 06:42;Cappuccino (Time Optimized);13.74
17.05.2018 06:40;Tea;0
17.05.2018 06:24;Espresso;20.96
17.05.2018 06:21;Coffee;20.94
17.05.2018 06:14;Coffee;24.02
17.05.2018 06:14;Coffee;21.18
17.05.2018 06:03;Coffee;19.81
17.05.2018 06:00;Coffee;15.63
16.05.2018 16:04;Coffee;25.5
16.05.2018 15:48;Espresso;9.67
16.05.2018 15:29;_CoffeeAndMilkCleaning;0
16.05.2018 15:01;Espresso;0
16.05.2018 15:01;Espresso;21.57
16.05.2018 14:59;Espresso;21.6
16.05.2018 14:56;Coffee;26.66
16.05.2018 14:55;Espresso;22.45
16.05.2018 14:55;Cappuccino (Time Optimized);13.8
16.05.2018 14:53;Coffee;18.14
16.05.2018 14:51;Coffee;24.96
16.05.2018 14:50;Espresso;21.63
16.05.2018 14:49;Espresso;15
16.05.2018 14:49;Espresso;10.55
16.05.2018 14:48;Milk Coffee (Time Optimized);14.45
16.05.2018 14:48;Coffee;30.32
16.05.2018 14:23;Espresso;22.04
16.05.2018 13:09;Cappuccino (Time Optimized);10.67
16.05.2018 13:04;Espresso;19.21
16.05.2018 13:03;Espresso;14.87
16.05.2018 13:02;Espresso;11.28
16.05.2018 12:54;Espresso;19.37
16.05.2018 12:53;Tea;0
16.05.2018 12:50;Tea;0
